STATION     ,NAME                                          ,LATITUDE    ,LONGITUDE    ,ELEVATION ,DATE ,AWND ,AWND_ATTRIBUTES ,CDSD ,CDSD_ATTRIBUTES ,CLDD ,CLDD_ATTRIBUTES ,DP01 ,DP01_ATTRIBUTES ,DP10 ,DP10_ATTRIBUTES ,DSND ,DSND_ATTRIBUTES ,DSNW ,DSNW_ATTRIBUTES ,DT00 ,DT00_ATTRIBUTES ,DT32 ,DT32_ATTRIBUTES ,DX32 ,DX32_ATTRIBUTES ,DX70 ,DX70_ATTRIBUTES ,DX90 ,DX90_ATTRIBUTES ,EMNT ,EMNT_ATTRIBUTES ,EMSD ,EMSD_ATTRIBUTES ,EMSN ,EMSN_ATTRIBUTES ,EMXP ,EMXP_ATTRIBUTES ,EMXT ,EMXT_ATTRIBUTES ,FZF0 ,FZF0_ATTRIBUTES ,FZF1 ,FZF1_ATTRIBUTES ,FZF2 ,FZF2_ATTRIBUTES ,FZF3 ,FZF3_ATTRIBUTES ,FZF4 ,FZF4_ATTRIBUTES ,FZF5 ,FZF5_ATTRIBUTES ,FZF6 ,FZF6_ATTRIBUTES ,FZF7 ,FZF7_ATTRIBUTES ,FZF8 ,FZF8_ATTRIBUTES ,FZF9 ,FZF9_ATTRIBUTES ,HDSD  ,HDSD_ATTRIBUTES ,HTDD  ,HTDD_ATTRIBUTES ,PRCP  ,PRCP_ATTRIBUTES ,PSUN  ,PSUN_ATTRIBUTES ,SNOW  ,SNOW_ATTRIBUTES ,TAVG ,TAVG_ATTRIBUTES ,TMAX ,TMAX_ATTRIBUTES ,TMIN ,TMIN_ATTRIBUTES ,TSUN   ,TSUN_ATTRIBUTES ,WDF1 ,WDF1_ATTRIBUTES ,WDFG ,WDFG_ATTRIBUTES ,WSF1 ,WSF1_ATTRIBUTES ,WSFG ,WSFG_ATTRIBUTES ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,1994 ,     ,                ,180  ,                ,180  ,0               ,     ,                ,     ,                ,145  ,                ,33   ,0               ,62   ,0               ,188  ,0               ,84   ,0               ,79   ,0               ,4    ,0               ,-37  ,"0,0128,+"      ,47   ,",0,0216,"      ,15   ,",0,0304,"      ,     ,                ,91   ,"0,0722,+"      ,32   ,"0,1002"        ,21   ,"0,1012"        ,21   ,"0,1012"        ,15   ,"0,1117"        ,15   ,"0,1117"        ,32   ,"0,0610"        ,28   ,"0,0529"        ,18   ,"0,0423"        ,18   ,"0,0423"        ,15   ,"0,0409"        ,      ,                ,      ,                ,47.28 ,",0"            ,      ,                ,115.6 ,",0"            ,38.3 ,0               ,49.7 ,0               ,26.9 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,1995 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,128  ,                ,40   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,36   ,",0,1226,"      ,11   ,",0,0205,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,108.3 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439735 ,"WHITINGHAM 1 W, VT US"                       ,42.8        ,-72.91667    ,427.3     ,1990 ,     ,                ,     ,                ,     ,                ,159  ,0               ,96   ,0               ,     ,                ,22   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,13   ,",0,0130,"      ,4.47 ,",0,0807,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,61.39 ,",0"            ,      ,                ,67.9  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439735 ,"WHITINGHAM 1 W, VT US"                       ,42.8        ,-72.91667    ,427.3     ,1991 ,     ,                ,     ,                ,     ,                ,153  ,0               ,89   ,0               ,     ,                ,20   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,9    ,",0,0112,"      ,1.91 ,",0,0820,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,52.17 ,",0"            ,      ,                ,51.4  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439735 ,"WHITINGHAM 1 W, VT US"                       ,42.8        ,-72.91667    ,427.3     ,1992 ,     ,                ,     ,                ,     ,                ,147  ,0               ,89   ,0               ,     ,                ,21   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,6    ,",0,1212,"      ,1.91 ,",0,0503,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,43.42 ,",0"            ,      ,                ,55.6  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439735 ,"WHITINGHAM 1 W, VT US"                       ,42.8        ,-72.91667    ,427.3     ,1993 ,     ,                ,     ,                ,     ,                ,163  ,0               ,104  ,0               ,     ,                ,26   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,16   ,",0,0314,"      ,2    ,",0,0423,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,51.26 ,",0"            ,      ,                ,115.4 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439735 ,"WHITINGHAM 1 W, VT US"                       ,42.8        ,-72.91667    ,427.3     ,1994 ,     ,                ,     ,                ,     ,                ,159  ,0               ,106  ,0               ,     ,                ,29   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,12   ,",0,0118,"      ,2.23 ,",0,0928,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,53.19 ,",0"            ,      ,                ,102.1 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439735 ,"WHITINGHAM 1 W, VT US"                       ,42.8        ,-72.91667    ,427.3     ,1995 ,     ,                ,     ,                ,     ,                ,155  ,0               ,86   ,0               ,     ,                ,25   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,9    ,",0,1215,"      ,3.57 ,",0,1022,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,50.39 ,",0"            ,      ,                ,66.5  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439184 ,"WEST DANVILLE 2, VT US"                      ,44.41611    ,-72.19389    ,480.1     ,1990 ,     ,                ,     ,                ,     ,                ,173  ,0               ,107  ,0               ,     ,                ,31   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,11   ,",0,0130,"      ,2.6  ,",0,0808,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,55.81 ,",0"            ,      ,                ,119.3 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439184 ,"WEST DANVILLE 2, VT US"                      ,44.41611    ,-72.19389    ,480.1     ,1991 ,     ,                ,     ,                ,     ,                ,152  ,0               ,84   ,0               ,     ,                ,28   ,0               ,     ,                ,     ,                ,76   ,0               ,116  ,0               ,3    ,0               ,     ,                ,     ,                ,8.5  ,",0,0112,"      ,1.75 ,",0,0810,"      ,92   ,"0,0720,"       ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,40.38 ,",0"            ,      ,                ,89.6  ,",0"            ,     ,                ,52.8 ,0               ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00439184 ,"WEST DANVILLE 2, VT US"                      ,44.41611    ,-72.19389    ,480.1     ,1992 ,     ,                ,     ,                ,     ,                ,140  ,0               ,97   ,0               ,     ,                ,32   ,0               ,     ,                ,     ,                ,82   ,0               ,94   ,0               ,2    ,0               ,     ,                ,     ,                ,8    ,",0,0229,+"     ,2.59 ,",0,0621,"      ,90   ,"0,0828,+"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,39.37 ,",0"            ,      ,                ,99.7  ,",0"            ,     ,                ,50.1 ,0               ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434999 ,"MARSHFIELD, VT US"                           ,44.35139    ,-72.35694    ,242.6     ,1992 ,     ,                ,     ,                ,     ,                ,156  ,0               ,84   ,0               ,120  ,                ,23   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,15   ,",0,0302,"      ,7.2  ,",0,0329,"      ,1.39 ,",0,0801,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,33.52 ,",0"            ,      ,                ,74.5  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434999 ,"MARSHFIELD, VT US"                           ,44.35139    ,-72.35694    ,242.6     ,1994 ,     ,                ,     ,                ,     ,                ,174  ,0               ,87   ,0               ,139  ,                ,31   ,0               ,     ,                ,     ,                ,66   ,0               ,100  ,0               ,4    ,0               ,     ,                ,28   ,",0,0304,"      ,17.5 ,",0,0304,"      ,1.22 ,",0,0805,+"     ,94   ,"0,0619,"       ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,38.57 ,",0"            ,      ,                ,118.1 ,",0"            ,     ,                ,52.8 ,0               ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00430277 ,"BALL MOUNTAIN LAKE, VT US"                   ,43.1002     ,-72.7836     ,344.4     ,1990 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,60.24 ,",0"            ,      ,                ,      ,                ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00432773 ,"ENOSBURG FALLS 2, VT US"                     ,44.9096     ,-72.8137     ,129.5     ,1993 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,92   ,                ,24   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,25   ,",0,0317,+"     ,7    ,",0,1102,+"     ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,80.2  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00432773 ,"ENOSBURG FALLS 2, VT US"                     ,44.9096     ,-72.8137     ,129.5     ,1994 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,107  ,                ,25   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,29   ,",0,0217,+"     ,10   ,",0,0304,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,78.9  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431243 ,"CAVENDISH, VT US"                            ,43.3847     ,-72.5988     ,256.6     ,1990 ,     ,                ,314  ,                ,314  ,0               ,151  ,0               ,89   ,0               ,122  ,                ,24   ,0               ,12   ,0               ,170  ,0               ,35   ,0               ,117  ,0               ,2    ,0               ,-18  ,"0,0226,"       ,27   ,",0,0205,"      ,18.5 ,",0,0130,"      ,4.19 ,",0,0807,"      ,91   ,"0,0429,"       ,30   ,"0,0918"        ,28   ,"0,1017"        ,24   ,"0,1021"        ,18   ,"0,1109"        ,16   ,"0,1113"        ,30   ,"0,0531"        ,28   ,"0,0424"        ,19   ,"0,0419"        ,19   ,"0,0419"        ,13   ,"0,0329"        ,8277  ,                ,8277  ,0               ,53.32 ,",0"            ,      ,                ,93.9  ,",0"            ,45   ,0               ,56.2 ,0               ,33.8 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431243 ,"CAVENDISH, VT US"                            ,43.3847     ,-72.5988     ,256.6     ,1991 ,     ,                ,307  ,                ,307  ,0               ,143  ,0               ,83   ,0               ,118  ,                ,19   ,0               ,23   ,0               ,176  ,0               ,48   ,0               ,130  ,0               ,6    ,0               ,-13  ,"0,0123,+"      ,13   ,",0,0219,+"     ,8.7  ,",0,0112,"      ,2.16 ,",0,0810,"      ,96   ,"0,0721,"       ,31   ,"0,0922"        ,24   ,"0,0930"        ,24   ,"0,0930"        ,20   ,"0,1030"        ,14   ,"0,1110"        ,31   ,"0,0521"        ,28   ,"0,0426"        ,20   ,"0,0414"        ,20   ,"0,0414"        ,15   ,"0,0331"        ,7317  ,                ,7317  ,0               ,43.5  ,",0"            ,      ,                ,62.5  ,",0"            ,45.1 ,0               ,57   ,0               ,33.2 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431243 ,"CAVENDISH, VT US"                            ,43.3847     ,-72.5988     ,256.6     ,1992 ,     ,                ,164  ,                ,164  ,0               ,140  ,0               ,76   ,0               ,125  ,                ,17   ,0               ,21   ,0               ,191  ,0               ,53   ,0               ,105  ,0               ,1    ,0               ,-14  ,"0,0119,"       ,6    ,",0,0302,"      ,4.3  ,",0,0417,"      ,1.73 ,",0,0601,"      ,90   ,"0,0523,"       ,27   ,"0,0924"        ,27   ,"0,0924"        ,22   ,"0,1002"        ,17   ,"0,1102"        ,15   ,"0,1108"        ,32   ,"0,0525"        ,28   ,"0,0508"        ,23   ,"0,0428"        ,18   ,"0,0416"        ,14   ,"0,0414"        ,8086  ,                ,8086  ,0               ,42.26 ,",0"            ,      ,                ,41.5  ,",0"            ,42.2 ,0               ,53.6 ,0               ,30.8 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431243 ,"CAVENDISH, VT US"                            ,43.3847     ,-72.5988     ,256.6     ,1993 ,     ,                ,263  ,                ,263  ,0               ,154  ,0               ,91   ,0               ,126  ,                ,29   ,0               ,35   ,0               ,188  ,0               ,53   ,0               ,112  ,0               ,5    ,0               ,-29  ,"0,0207,"       ,31   ,",0,0314,"      ,18   ,",0,0314,"      ,1.72 ,",0,1222,"      ,93   ,"0,0708,"       ,27   ,"0,0920"        ,27   ,"0,0920"        ,18   ,"0,1011"        ,18   ,"0,1011"        ,16   ,"0,1113"        ,32   ,"0,0605"        ,25   ,"0,0428"        ,21   ,"0,0408"        ,20   ,"0,0407"        ,16   ,"0,0405"        ,8438  ,                ,8438  ,0               ,43.98 ,",0"            ,      ,                ,117.3 ,",0"            ,42.8 ,0               ,55   ,0               ,30.6 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431243 ,"CAVENDISH, VT US"                            ,43.3847     ,-72.5988     ,256.6     ,1994 ,     ,                ,290  ,                ,290  ,0               ,143  ,0               ,82   ,0               ,142  ,                ,28   ,0               ,42   ,0               ,185  ,0               ,59   ,0               ,108  ,0               ,2    ,0               ,-36  ,"0,0120,"       ,33   ,",0,0305,+"     ,14   ,",0,0118,"      ,1.89 ,",0,0928,"      ,95   ,"0,0619,"       ,32   ,"0,0903"        ,26   ,"0,1007"        ,22   ,"0,1012"        ,17   ,"0,1117"        ,12   ,"0,1124"        ,28   ,"0,0528"        ,28   ,"0,0528"        ,21   ,"0,0423"        ,19   ,"0,0402"        ,16   ,"0,0317"        ,8531  ,                ,8531  ,0               ,43.97 ,",0"            ,      ,                ,101   ,",0"            ,42.6 ,0               ,55   ,0               ,30.3 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431243 ,"CAVENDISH, VT US"                            ,43.3847     ,-72.5988     ,256.6     ,1995 ,     ,                ,373  ,                ,373  ,0               ,132  ,0               ,71   ,0               ,109  ,                ,19   ,0               ,15   ,0               ,182  ,0               ,62   ,0               ,118  ,0               ,11   ,0               ,-16  ,"0,0207,"       ,17   ,",0,1220,"      ,10   ,",0,0205,"      ,3.48 ,",0,1022,"      ,97   ,"0,0715,"       ,30   ,"0,0911"        ,25   ,"0,0929"        ,24   ,"0,1105"        ,12   ,"0,1110"        ,12   ,"0,1110"        ,29   ,"0,0509"        ,23   ,"0,0425"        ,23   ,"0,0425"        ,17   ,"0,0411"        ,16   ,"0,0408"        ,7598  ,                ,7598  ,0               ,39.86 ,",0"            ,      ,                ,69.8  ,",0"            ,43.9 ,0               ,55.8 ,0               ,32   ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00438556 ,"UNION VILLAGE DAM, VT US"                    ,43.7917     ,-72.2578     ,140.2     ,1990 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,16   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,13   ,",0,0130,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,40.16 ,",0"            ,      ,                ,68.5  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436335 ,"PERU, VT US"                                 ,43.26271    ,-72.90553    ,518.2     ,1991 ,     ,                ,     ,                ,     ,                ,121  ,0               ,97   ,0               ,     ,                ,30   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,10   ,",0,0112,"      ,2.16 ,",0,0805,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,50.85 ,",0"            ,      ,                ,76.6  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436335 ,"PERU, VT US"                                 ,43.26271    ,-72.90553    ,518.2     ,1992 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,137  ,                ,35   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,15   ,",0,0303,+"     ,8    ,",0,0118,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,80.7  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436335 ,"PERU, VT US"                                 ,43.26271    ,-72.90553    ,518.2     ,1993 ,     ,                ,     ,                ,     ,                ,140  ,0               ,107  ,0               ,126  ,                ,42   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,44   ,",0,0325,+"     ,17.7 ,",0,0314,"      ,1.62 ,",0,0314,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,53.07 ,",0"            ,      ,                ,155   ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436335 ,"PERU, VT US"                                 ,43.26271    ,-72.90553    ,518.2     ,1994 ,     ,                ,     ,                ,     ,                ,113  ,0               ,95   ,0               ,134  ,                ,32   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,38   ,",0,0322,"      ,17.5 ,",0,0118,"      ,2.14 ,",0,0928,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,50.15 ,",0"            ,      ,                ,116.8 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436335 ,"PERU, VT US"                                 ,43.26271    ,-72.90553    ,518.2     ,1995 ,     ,                ,     ,                ,     ,                ,104  ,0               ,82   ,0               ,     ,                ,43   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,14   ,",0,0205,"      ,3.5  ,",0,0804,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,44.56 ,",0"            ,      ,                ,115.3 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431580 ,"CORNWALL, VT US"                             ,43.9573     ,-73.2106     ,105.2     ,1990 ,     ,                ,     ,                ,     ,                ,108  ,0               ,82   ,0               ,     ,                ,19   ,0               ,2    ,0               ,136  ,0               ,     ,                ,     ,                ,     ,                ,-5   ,"0,0226,"       ,     ,                ,8    ,",0,0215,+"     ,2.4  ,",0,0723,"      ,     ,                ,28   ,"0,1020"        ,28   ,"0,1020"        ,24   ,"0,1030"        ,16   ,"0,1113"        ,16   ,"0,1113"        ,24   ,"0,0419"        ,24   ,"0,0419"        ,24   ,"0,0419"        ,17   ,"0,0330"        ,11   ,"0,0327"        ,7198  ,                ,7198  ,                ,46.65 ,",0"            ,      ,                ,69.4  ,",0"            ,     ,                ,     ,                ,38.5 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431580 ,"CORNWALL, VT US"                             ,43.9573     ,-73.2106     ,105.2     ,1991 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,12   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,8    ,",0,0112,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,26    ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431580 ,"CORNWALL, VT US"                             ,43.9573     ,-73.2106     ,105.2     ,1992 ,     ,                ,209  ,                ,209  ,0               ,108  ,0               ,68   ,0               ,     ,                ,12   ,0               ,12   ,0               ,146  ,0               ,58   ,0               ,105  ,0               ,0    ,0               ,-11  ,"0,0119,+"      ,     ,                ,3    ,",0,0215,+"     ,1.41 ,",0,0531,"      ,87   ,"0,0523,"       ,28   ,"0,1001"        ,28   ,"0,1001"        ,19   ,"0,1102"        ,19   ,"0,1102"        ,15   ,"0,1120"        ,32   ,"0,0418"        ,24   ,"0,0417"        ,24   ,"0,0417"        ,20   ,"0,0414"        ,15   ,"0,0325"        ,7134  ,                ,7134  ,0               ,33.85 ,",0"            ,      ,                ,22.5  ,",0"            ,44.4 ,0               ,53.4 ,0               ,35.5 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00431580 ,"CORNWALL, VT US"                             ,43.9573     ,-73.2106     ,105.2     ,1994 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,22   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,11   ,",0,0303,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,7756  ,                ,7756  ,                ,      ,                ,      ,                ,71.9  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434052 ,"HUNTINGTON CENTER, VT US"                    ,44.31667    ,-73          ,222.5     ,1993 ,     ,                ,     ,                ,     ,                ,138  ,0               ,82   ,0               ,113  ,                ,32   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,34   ,",0,0315,+"     ,13   ,",0,0314,"      ,2.47 ,",0,0709,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,39.8  ,",0"            ,      ,                ,97.7  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434052 ,"HUNTINGTON CENTER, VT US"                    ,44.31667    ,-73          ,222.5     ,1994 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,33   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,19   ,",0,0304,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,105   ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
